seed,gene,distance,p_value,p_adj,rank,top_100,top_5_percent
2024,BIRC3,5.835980919658744e-8,0.07457465420678139,0.9999999999237472,260,FALSE,FALSE
2024,SEPW1,5.8228375493348326e-8,0.0752306038328271,0.9999999999237472,261,FALSE,FALSE
2024,DHRS9,5.819679352158924e-8,0.07538892074650376,0.9999999999237472,262,FALSE,FALSE
2024,MRPL24,5.818251329896553e-8,0.07546059515030426,0.9999999999237472,263,FALSE,FALSE
2024,C20orf27,5.81051554495369e-8,0.07584983221122481,0.9999999999237472,264,FALSE,FALSE
2024,CCDC124,5.807306853857746e-8,0.07601176203321697,0.9999999999237472,265,FALSE,FALSE
2024,DYNLL1,5.8056865303391844e-8,0.07609364039275134,0.9999999999237472,266,FALSE,FALSE
2024,GSTO1,5.7858817965579496e-8,0.07710024108639464,0.9999999999237472,267,FALSE,FALSE
2024,TAGLN2,5.776104860410578e-8,0.07760115240117045,0.9999999999237472,268,FALSE,FALSE
2024,S100A11,5.7293436972841655e-8,0.0800336917734026,0.9999999999237472,269,FALSE,FALSE
2024,MRPL20,5.724292053803669e-8,0.08030014927487403,0.9999999999237472,270,FALSE,FALSE
2024,TSTA3,5.7195356873635385e-8,0.08055169018822707,0.9999999999237472,271,FALSE,FALSE
2024,SLC26A3,5.7048767916881976e-8,0.08133095530032497,0.9999999999237472,272,FALSE,FALSE
2024,ERRFI1,5.6978903518234116e-8,0.08170450057853666,0.9999999999237472,273,FALSE,FALSE
2024,SSB,5.6893514009645545e-8,0.08216294317846634,0.9999999999237472,274,FALSE,FALSE
2024,AURKAIP1,5.646976704224639e-8,0.08446892459268558,0.9999999999237472,275,FALSE,FALSE
2024,DTYMK,5.6415431006224575e-8,0.0847683665183456,0.9999999999237472,276,FALSE,FALSE
2024,BCAP31,5.636751794869867e-8,0.0850331237551979,0.9999999999237472,277,FALSE,FALSE
2024,NANS,5.620105303472005e-8,0.08595817478884993,0.9999999999237472,278,FALSE,FALSE
2024,TSPO,5.607065483505545e-8,0.08668846704120692,0.9999999999237472,279,FALSE,FALSE
2024,CCT2,5.6015202760693814e-8,0.0870005395262067,0.9999999999237472,280,FALSE,FALSE
2024,FN1,5.536213559382886e-8,0.09074451112557876,0.9999999999237472,281,FALSE,FALSE
2024,PDIA3,5.528836985796157e-8,0.09117542837212143,0.9999999999237472,282,FALSE,FALSE
2024,DNMT1,5.5256405675068856e-8,0.09136266371384572,0.9999999999237472,283,FALSE,FALSE
2024,CENPM,5.5030955269097815e-8,0.09269206929976062,0.9999999999237472,284,FALSE,FALSE
2024,SPCS2,5.502369201478397e-8,0.09273515514875096,0.9999999999237472,285,FALSE,FALSE
2024,HSD17B10,5.499656773320093e-8,0.09289619938225777,0.9999999999237472,286,FALSE,FALSE
2024,CDA,5.494513606829681e-8,0.09320217951367564,0.9999999999237472,287,FALSE,FALSE
2024,MCM3,5.4688029089686316e-8,0.09474392121974604,0.9999999999237472,288,FALSE,FALSE
2024,PFDN2,5.461369402552733e-8,0.0951934597363332,0.9999999999237472,289,FALSE,FALSE
2024,NUDT5,5.4551442914904836e-8,0.09557123402528542,0.9999999999237472,290,FALSE,FALSE
2024,IGLC2,5.4540648547921876e-8,0.09563686219226854,0.9999999999237472,291,FALSE,FALSE
2024,MCM6,5.4510981681227864e-8,0.09581741825891346,0.9999999999237472,292,FALSE,FALSE
2024,MRPS15,5.425233907750655e-8,0.09740313204657997,0.9999999999237472,293,FALSE,FALSE
2024,COMT,5.4107862705602466e-8,0.09829799330631936,0.9999999999237472,294,FALSE,FALSE
2024,AIMP2,5.395728027055905e-8,0.09923765026626576,0.9999999999237472,295,FALSE,FALSE
2024,POP5,5.3892304079945955e-8,0.09964531891447284,0.9999999999237472,296,FALSE,FALSE
2024,ATP5O,5.314965171999517e-8,0.10440030325295165,0.9999999999237472,297,FALSE,FALSE
2024,MRTO4,5.2759075070450096e-8,0.10697240209474236,0.9999999999237472,298,FALSE,FALSE
2024,VIM,5.2412301464498707e-08,0.10929788794042682,0.9999999999237472,299,FALSE,FALSE
2024,MRPS12,5.240606217173825e-8,0.10934009221115808,0.9999999999237472,300,FALSE,FALSE
2024,CKMT1B,5.235402902371389e-8,0.10969256053964035,0.9999999999237472,301,FALSE,FALSE
2024,PSMD4,5.235369816712766e-8,0.10969480460528055,0.9999999999237472,302,FALSE,FALSE
2024,NAP1L1,5.2350583538784475e-8,0.10971593164104532,0.9999999999237472,303,FALSE,FALSE
2024,SLC25A5,5.2083827616425024e-8,0.11153734470784148,0.9999999999237472,304,FALSE,FALSE
2024,ARPC1B,5.192921246354723e-8,0.11260393167040088,0.9999999999237472,305,FALSE,FALSE
2024,FAU,5.1906853712802576e-8,0.11275883302484178,0.9999999999237472,306,FALSE,FALSE
2024,VPS25,5.128957913851902e-8,0.1171019988148538,0.9999999999237472,307,FALSE,FALSE
2024,SLC25A39,5.1277691789115946e-8,0.11718690981708368,0.9999999999237472,308,FALSE,FALSE
2024,NDUFB8,5.1112505610804174e-8,0.11837183922064622,0.9999999999237472,309,FALSE,FALSE
2024,ATP5C1,5.110769499006302e-8,0.11840648751820554,0.9999999999237472,310,FALSE,FALSE
2024,MUC13,5.0931569013539816e-8,0.11968051218285,0.9999999999237472,311,FALSE,FALSE
2024,NUCB2,5.09270039894321e-8,0.11971367594463816,0.9999999999237472,312,FALSE,FALSE
2024,BTG1,5.073791317686171e-8,0.12109370846171036,0.9999999999237472,313,FALSE,FALSE
2024,SSRP1,5.071409984303165e-8,0.1212683830452657,0.9999999999237472,314,FALSE,FALSE
2024,PEBP1,5.0661204823313886e-8,0.12165708148798428,0.9999999999237472,315,FALSE,FALSE
2024,PCBD1,5.06106369130463e-8,0.12202958941519115,0.9999999999237472,316,FALSE,FALSE
2024,EIF3K,5.0601692005484975e-8,0.12209557468242786,0.9999999999237472,317,FALSE,FALSE
2024,ADRM1,5.05831179991554e-8,0.1222326814753426,0.9999999999237472,318,FALSE,FALSE
2024,NEDD8,5.0505727824489666e-8,0.1228052441318639,0.9999999999237472,319,FALSE,FALSE
2024,CCT4,5.0463950569522784e-8,0.12311519811070255,0.9999999999237472,320,FALSE,FALSE
2024,PARP1,5.040230235685832e-8,0.12357369428593926,0.9999999999237472,321,FALSE,FALSE
2024,CDCA7,5.03561873242013e-8,0.1239175361781911,0.9999999999237472,322,FALSE,FALSE
2024,TMPRSS2,5.0292137105827474e-8,0.1243963441067018,0.9999999999237472,323,FALSE,FALSE
2024,ATP5F1,5.0290666444296153e-8,0.12440735497363728,0.9999999999237472,324,FALSE,FALSE
2024,RBM8A,5.02706108286215e-8,0.1245575875834056,0.9999999999237472,325,FALSE,FALSE
2024,GCSH,5.024379510152026e-8,0.12475867986653195,0.9999999999237472,326,FALSE,FALSE
2024,RGS1,5.0193522575770705e-8,0.12513635779064108,0.9999999999237472,327,FALSE,FALSE
2024,EEF1E1,5.018933612952796e-8,0.12516784908960962,0.9999999999237472,328,FALSE,FALSE
2024,PPIA,5.0130146546829006e-8,0.12561374655192584,0.9999999999237472,329,FALSE,FALSE
2024,SNRPD3,4.9957320434028984e-8,0.12692279584294427,0.9999999999237472,330,FALSE,FALSE
2024,CAPN8,4.9940076621638374e-8,0.12705398728858985,0.9999999999237472,331,FALSE,FALSE
2024,TGM2,4.9762418291223685e-8,0.1284117689248793,0.9999999999237472,332,FALSE,FALSE
2024,MRPL14,4.946860477422138e-8,0.1306820013156924,0.9999999999237472,333,FALSE,FALSE
2024,MRPL11,4.9364841069732766e-8,0.13149115850496318,0.9999999999237472,334,FALSE,FALSE
2024,TUBA1C,4.9104456973371095e-8,0.13353875345429198,0.9999999999237472,335,FALSE,FALSE
2024,ECHS1,4.9023911550099424e-8,0.13417711361334303,0.9999999999237472,336,FALSE,FALSE
2024,VCP,4.882437394658199e-8,0.13576870637538152,0.9999999999237472,337,FALSE,FALSE
2024,PSMB7,4.8721394990501975e-8,0.1365957921374019,0.9999999999237472,338,FALSE,FALSE
2024,C11orf31,4.8623304057797123e-8,0.1373872298314826,0.9999999999237472,339,FALSE,FALSE
2024,PRDX1,4.860731796838474e-8,0.13751654657242252,0.9999999999237472,340,FALSE,FALSE
2024,C19orf48,4.8590906550139295e-8,0.1376494015520324,0.9999999999237472,341,FALSE,FALSE
2024,ATP5B,4.851015872106818e-8,0.1383045193063145,0.9999999999237472,342,FALSE,FALSE
2024,PSMB2,4.84679479643426e-8,0.1386479355851397,0.9999999999237472,343,FALSE,FALSE
2024,ATP5G3,4.8392291089662194e-8,0.13926510447915869,0.9999999999237472,344,FALSE,FALSE
2024,SNRPD2,4.834832859091512e-8,0.13962469770795632,0.9999999999237472,345,FALSE,FALSE
2024,DUSP1,4.8347029534304593e-8,0.13963533425967192,0.9999999999237472,346,FALSE,FALSE
2024,KLF6,4.829107344993464e-8,0.140094089575204,0.9999999999237472,347,FALSE,FALSE
2024,ALG5,4.817758831921681e-8,0.14102805561696022,0.9999999999237472,348,FALSE,FALSE
2024,HHLA2,4.813056129658258e-8,0.14141648088224665,0.9999999999237472,349,FALSE,FALSE
2024,NACA,4.801805733686336e-8,0.14234905616817647,0.9999999999237472,350,FALSE,FALSE
2024,MRPS23,4.79316844842578e-8,0.14306822239433598,0.9999999999237472,351,FALSE,FALSE
2024,NDUFB11,4.78416625916759e-8,0.14382073535994327,0.9999999999237472,352,FALSE,FALSE
2024,APEX1,4.7733527485935953e-8,0.1447286690202344,0.9999999999237472,353,FALSE,FALSE
2024,MAFF,4.7704400064454975e-8,0.14497398052556412,0.9999999999237472,354,FALSE,FALSE
2024,MGST2,4.767178711052005e-8,0.14524902506776655,0.9999999999237472,355,FALSE,FALSE
2024,EMP1,4.7617299816060726e-8,0.14570944037465794,0.9999999999237472,356,FALSE,FALSE
2024,NDUFS2,4.7613389690833374e-8,0.14574252368334978,0.9999999999237472,357,FALSE,FALSE
2024,AHSA1,4.7602618707894435e-8,0.14583368598878865,0.9999999999237472,358,FALSE,FALSE
2024,HNRNPA2B1,4.7477346831690606e-8,0.14689715725952218,0.9999999999237472,359,FALSE,FALSE
2024,COA4,4.7439065158486664e-8,0.1472233224178762,0.9999999999237472,360,FALSE,FALSE
2024,ZNHIT1,4.726819641228543e-8,0.1486859023559202,0.9999999999237472,361,FALSE,FALSE
2024,RHOF,4.715720126070824e-8,0.1496419118511161,0.9999999999237472,362,FALSE,FALSE
2024,EPHA2,4.7048553577605015e-8,0.15058223742092028,0.9999999999237472,363,FALSE,FALSE
2024,NDUFC2,4.6940978725094113e-8,0.15151770911118476,0.9999999999237472,364,FALSE,FALSE
2024,FKBP2,4.6898975962962115e-8,0.15188416467274915,0.9999999999237472,365,FALSE,FALSE
2024,NCOA7,4.6501089722293336e-8,0.15538909237025206,0.9999999999237472,366,FALSE,FALSE
2024,NT5C,4.6445872719024494e-8,0.15588030449191337,0.9999999999237472,367,FALSE,FALSE
2024,UQCRC1,4.6432311026469374e-8,0.15600112976098826,0.9999999999237472,368,FALSE,FALSE
2024,HMGB1,4.602615092213201e-8,0.15965275333174542,0.9999999999237472,369,FALSE,FALSE
2024,SNRPA1,4.5935331055793574e-8,0.16047805284503605,0.9999999999237472,370,FALSE,FALSE
2024,HAX1,4.5900738498893186e-8,0.16079324934791178,0.9999999999237472,371,FALSE,FALSE
2024,ZNF511,4.5799789531020217e-8,0.16171573882102128,0.9999999999237472,372,FALSE,FALSE
2024,DKC1,4.567901863273201e-8,0.16282460743360108,0.9999999999237472,373,FALSE,FALSE
2024,CEACAM5,4.56612024911361e-8,0.1629886721416786,0.9999999999237472,374,FALSE,FALSE
2024,MAGOHB,4.5594073867144135e-8,0.16360796395834248,0.9999999999237472,375,FALSE,FALSE
2024,PKIB,4.5565994408056134e-8,0.16386753508919635,0.9999999999237472,376,FALSE,FALSE
2024,WDR61,4.55645179196767e-8,0.16388119257331893,0.9999999999237472,377,FALSE,FALSE
2024,PTMA,4.5379547848729585e-8,0.16559895455377074,0.9999999999237472,378,FALSE,FALSE
2024,MYL12B,4.536264415415143e-8,0.1657566072176186,0.9999999999237472,379,FALSE,FALSE
2024,DNAJB11,4.52693303378943e-8,0.16662893319594,0.9999999999237472,380,FALSE,FALSE
2024,EIF3M,4.521884440189587e-8,0.16710232750789955,0.9999999999237472,381,FALSE,FALSE
2024,C17orf89,4.5150153701619965e-8,0.16774804547729466,0.9999999999237472,382,FALSE,FALSE
2024,PBDC1,4.514209480170117e-8,0.16782392477100133,0.9999999999237472,383,FALSE,FALSE
2024,EEF1D,4.5133612955551216e-8,0.16790381419026792,0.9999999999237472,384,FALSE,FALSE
2024,PDCD5,4.508434887875965e-8,0.16836839091142938,0.9999999999237472,385,FALSE,FALSE
2024,PSMC3,4.5080070874989885e-8,0.1684087794050648,0.9999999999237472,386,FALSE,FALSE
2024,CASP5,4.5015584471049975e-8,0.16901847473774537,0.9999999999237472,387,FALSE,FALSE
2024,HSPA8,4.5015317548160146e-8,0.1690210018325987,0.9999999999237472,388,FALSE,FALSE
2024,FUS,4.4946458579298635e-8,0.1696738720126897,0.9999999999237472,389,FALSE,FALSE
2024,LAD1,4.493831841159712e-8,0.16975117590566835,0.9999999999237472,390,FALSE,FALSE
2024,RP11-294O2.2,4.4847403294466905e-8,0.17061635524155977,0.9999999999237472,391,FALSE,FALSE
2024,BCL7C,4.4821943048587776e-8,0.17085923473314155,0.9999999999237472,392,FALSE,FALSE
2024,YPEL5,4.468452003842783e-8,0.17217466232966305,0.9999999999237472,393,FALSE,FALSE
2024,EMC7,4.466965051665024e-8,0.17231744799020357,0.9999999999237472,394,FALSE,FALSE
2024,EIF2S1,4.4649907867237654e-8,0.17250716506762057,0.9999999999237472,395,FALSE,FALSE
2024,PMEPA1,4.4605541762212886e-8,0.17293407127595978,0.9999999999237472,396,FALSE,FALSE
2024,FAM162A,4.4575485811879074e-8,0.173223728641819,0.9999999999237472,397,FALSE,FALSE
2024,PSMC5,4.444887097645557e-8,0.17444793260956992,0.9999999999237472,398,FALSE,FALSE
2024,STARD10,4.4267646554319526e-8,0.17621136545655708,0.9999999999237472,399,FALSE,FALSE
2024,CCDC85B,4.4195532260436873e-8,0.17691676933442138,0.9999999999237472,400,FALSE,FALSE
2024,RER1,4.4155624767588425e-8,0.17730803760258962,0.9999999999237472,401,FALSE,FALSE
2024,RNASEH2A,4.4155100155421426e-8,0.17731318538866528,0.9999999999237472,402,FALSE,FALSE
2024,ATIC,4.3844836871968824e-8,0.18037719866783516,0.9999999999237472,403,FALSE,FALSE
2024,MRPL13,4.379656078041729e-8,0.1808574652630387,0.9999999999237472,404,FALSE,FALSE
2024,PPP1R15A,4.3771425365976455e-8,0.18110789628329163,0.9999999999237472,405,FALSE,FALSE
2024,STMN1,4.3770696988609036e-8,0.18111515714256943,0.9999999999237472,406,FALSE,FALSE
2024,PHGR1,4.3695460930597263e-8,0.1818663153121211,0.9999999999237472,407,FALSE,FALSE
2024,MRPL23,4.3634815337077017e-8,0.1824734824095152,0.9999999999237472,408,FALSE,FALSE
2024,CTD-2228K2.5,4.3614561665715545e-8,0.18267659105627415,0.9999999999237472,409,FALSE,FALSE
2024,MYL12A,4.3596498005511566e-8,0.18285787910360157,0.9999999999237472,410,FALSE,FALSE
2024,SHMT2,4.343136504654604e-8,0.18452134963627537,0.9999999999237472,411,FALSE,FALSE
2024,TM4SF1,4.3396860683508866e-8,0.18487034037625483,0.9999999999237472,412,FALSE,FALSE
2024,TYMS,4.3240347175361744e-8,0.18645951333681696,0.9999999999237472,413,FALSE,FALSE
2024,SIGMAR1,4.31046116208225e-8,0.1878458693190715,0.9999999999237472,414,FALSE,FALSE
2024,AGPAT2,4.2989268331085136e-8,0.18902991230968255,0.9999999999237472,415,FALSE,FALSE
2024,MDH2,4.294217300535293e-8,0.18951494261968965,0.9999999999237472,416,FALSE,FALSE
2024,ECI1,4.288831103979304e-8,0.1900707854866549,0.9999999999237472,417,FALSE,FALSE
2024,AHCY,4.2879310801735745e-8,0.1901637828097078,0.9999999999237472,418,FALSE,FALSE
2024,POMP,4.2788739090275123e-8,0.1911015049607975,0.9999999999237472,419,FALSE,FALSE
2024,CUTA,4.2732446460882834e-8,0.1916860354317409,0.9999999999237472,420,FALSE,FALSE
2024,WDR34,4.2689365897022496e-8,0.192134262240334,0.9999999999237472,421,FALSE,FALSE
2024,EBPL,4.2652570237390804e-8,0.1925177082811023,0.9999999999237472,422,FALSE,FALSE
2024,HMBS,4.2580804551630193e-8,0.1932671933147269,0.9999999999237472,423,FALSE,FALSE
2024,ARPC3,4.257000671447731e-8,0.19338014578374985,0.9999999999237472,424,FALSE,FALSE
2024,RNA18S5,4.2470196852918674e-8,0.19442651866100585,0.9999999999237472,425,FALSE,FALSE
2024,SMOC2,4.2242153314310224e-8,0.1968328287980111,0.9999999999237472,426,FALSE,FALSE
2024,C19orf43,4.220795285634608e-8,0.1971955836759591,0.9999999999237472,427,FALSE,FALSE
2024,TIMM17A,4.2100423143494587e-8,0.19833930975341513,0.9999999999237472,428,FALSE,FALSE
2024,MRPL51,4.2098647407443185e-8,0.19835823777465697,0.9999999999237472,429,FALSE,FALSE
2024,MS4A12,4.2035976674548696e-8,0.1990271072563742,0.9999999999237472,430,FALSE,FALSE
2024,SERBP1,4.171803570098716e-8,0.20244581819050672,0.9999999999237472,431,FALSE,FALSE
2024,ANP32B,4.15587526373342e-8,0.2041745360395635,0.9999999999237472,432,FALSE,FALSE
2024,SKIL,4.1503242454915636e-8,0.2047795111665709,0.9999999999237472,433,FALSE,FALSE
2024,EXOSC5,4.148546999570449e-8,0.2049734786909232,0.9999999999237472,434,FALSE,FALSE
2024,XRCC6,4.1355519072119514e-8,0.20639581549153127,0.9999999999237472,435,FALSE,FALSE
2024,CDKN1A,4.1249811503773075e-8,0.20755807981077376,0.9999999999237472,436,FALSE,FALSE
2024,UCHL3,4.112628318287712e-8,0.20892229209825777,0.9999999999237472,437,FALSE,FALSE
2024,ADM,4.1048159563842886e-8,0.20978841438932677,0.9999999999237472,438,FALSE,FALSE
2024,EEF1A1,4.1018306323781344e-8,0.21012006972451724,0.9999999999237472,439,FALSE,FALSE
2024,GPX1,4.083671868749654e-8,0.21214559896963328,0.9999999999237472,440,FALSE,FALSE
2024,DANCR,4.0799933592296824e-8,0.2125576329882685,0.9999999999237472,441,FALSE,FALSE
2024,DST,4.0689891685635555e-8,0.21379367479710124,0.9999999999237472,442,FALSE,FALSE
2024,TRIB1,4.0620499335999255e-8,0.2145757831591344,0.9999999999237472,443,FALSE,FALSE
2024,DDX39A,4.0581788801470043e-8,0.215012977727975,0.9999999999237472,444,FALSE,FALSE
2024,SLC39A4,4.055213024487439e-8,0.21534837385211172,0.9999999999237472,445,FALSE,FALSE
2024,MKI67IP,4.0451150971966394e-8,0.2164931319826955,0.9999999999237472,446,FALSE,FALSE
2024,TSFM,4.0366915878656746e-8,0.21745141408995208,0.9999999999237472,447,FALSE,FALSE
2024,SNRPF,4.028829328893238e-8,0.21834859555866704,0.9999999999237472,448,FALSE,FALSE
2024,NAPRT1,4.0107231697282936e-8,0.22042484203417695,0.9999999999237472,449,FALSE,FALSE
2024,CD63,4.010225191795868e-8,0.2204821449279601,0.9999999999237472,450,FALSE,FALSE
2024,LAMTOR5,4.003166231022931e-8,0.22129557704003508,0.9999999999237472,451,FALSE,FALSE
2024,RPN2,3.9961557024316296e-8,0.2221055546173601,0.9999999999237472,452,FALSE,FALSE
2024,SELK,3.99460551855833e-8,0.222284944975187,0.9999999999237472,453,FALSE,FALSE
2024,SAT1,3.989974343299141e-8,0.22282149168725504,0.9999999999237472,454,FALSE,FALSE
2024,YIF1A,3.968900239927601e-8,0.2252747463700549,0.9999999999237472,455,FALSE,FALSE
2024,SDHB,3.9653313725312475e-8,0.22569210398741804,0.9999999999237472,456,FALSE,FALSE
2024,POLR2E,3.950512654659254e-8,0.2274309681412331,0.9999999999237472,457,FALSE,FALSE
2024,RBP4,3.9425380390620374e-8,0.2283706713580605,0.9999999999237472,458,FALSE,FALSE
2024,EIF3E,3.9387035788873344e-8,0.22882349505407312,0.9999999999237472,459,FALSE,FALSE
2024,CDHR5,3.9260902176373527e-8,0.23031755598374504,0.9999999999237472,460,FALSE,FALSE
2024,CALM1,3.92240907661326e-8,0.23075489410632388,0.9999999999237472,461,FALSE,FALSE
2024,NDUFB9,3.9179836391788715e-8,0.2312814392440697,0.9999999999237472,462,FALSE,FALSE
2024,TUFM,3.916459076125021e-8,0.23146303153718853,0.9999999999237472,463,FALSE,FALSE
2024,PDIA6,3.9139106570057195e-8,0.23176680246425255,0.9999999999237472,464,FALSE,FALSE
2024,NFKBIA,3.9131376001019936e-8,0.2318590065903424,0.9999999999237472,465,FALSE,FALSE
2024,AP2S1,3.9068313166469834e-8,0.2326121431879409,0.9999999999237472,466,FALSE,FALSE
2024,GMNN,3.897750754894667e-8,0.2336996483583603,0.9999999999237472,467,FALSE,FALSE
2024,SNRNP70,3.8850963989766575e-8,0.23522116105114552,0.9999999999237472,468,FALSE,FALSE
2024,RNH1,3.86997514832866e-8,0.2370484631364862,0.9999999999237472,469,FALSE,FALSE
2024,CCT6A,3.859054144811797e-8,0.2383744175101541,0.9999999999237472,470,FALSE,FALSE
2024,EBP,3.853762677427391e-8,0.23901875110733853,0.9999999999237472,471,FALSE,FALSE
2024,NDUFS3,3.8488972493315766e-8,0.23961228997509695,0.9999999999237472,472,FALSE,FALSE
2024,CYB561D2,3.834008664804725e-8,0.24143501781650897,0.9999999999237472,473,FALSE,FALSE
2024,FKBP4,3.8328439058891834e-8,0.24157802342060317,0.9999999999237472,474,FALSE,FALSE
2024,TIMM50,3.829118917307144e-8,0.24203576651994524,0.9999999999237472,475,FALSE,FALSE
2024,TMED10,3.8224303586914264e-8,0.24285921709983263,0.9999999999237472,476,FALSE,FALSE
2024,HNRNPA0,3.8174178246196636e-8,0.243477616496479,0.9999999999237472,477,FALSE,FALSE
2024,EXOSC4,3.8111382274851245e-8,0.24425389441643497,0.9999999999237472,478,FALSE,FALSE
2024,TMEM205,3.8063236532223515e-8,0.24485024339271744,0.9999999999237472,479,FALSE,FALSE
2024,PLAUR,3.8038958596413336e-8,0.24515134509897685,0.9999999999237472,480,FALSE,FALSE
2024,RABAC1,3.7936330538703884e-8,0.2464270365745574,0.9999999999237472,481,FALSE,FALSE
2024,TK1,3.788427431855314e-8,0.2470758831663184,0.9999999999237472,482,FALSE,FALSE
2024,SLC6A8,3.782589562339065e-8,0.24780495750939685,0.9999999999237472,483,FALSE,FALSE
2024,SRSF3,3.7813875476052495e-8,0.24795526033735424,0.9999999999237472,484,FALSE,FALSE
2024,CDC123,3.777466176606706e-8,0.24844604156319736,0.9999999999237472,485,FALSE,FALSE
2024,TNIP3,3.769227301080378e-8,0.24947939487604204,0.9999999999237472,486,FALSE,FALSE
2024,WDR18,3.766946317457903e-8,0.2497660152804012,0.9999999999237472,487,FALSE,FALSE
2024,CNPY2,3.7591688151982854e-8,0.2507450382410784,0.9999999999237472,488,FALSE,FALSE
2024,GCNT3,3.7563031373549454e-8,0.2511064409019642,0.9999999999237472,489,FALSE,FALSE
2024,SAMD9,3.755739510867553e-8,0.2511775649594827,0.9999999999237472,490,FALSE,FALSE
2024,CLTA,3.748810479361523e-8,0.2520530885870509,0.9999999999237472,491,FALSE,FALSE
2024,LMO7,3.7433542057452097e-8,0.2527440164709894,0.9999999999237472,492,FALSE,FALSE
2024,CLCA4,3.728499975798702e-8,0.2546316905173824,0.9999999999237472,493,FALSE,FALSE
2024,CYSTM1,3.7267208149976414e-8,0.25485844202395064,0.9999999999237472,494,FALSE,FALSE
2024,GCHFR,3.725785203776229e-8,0.2549777406639187,0.9999999999237472,495,FALSE,FALSE
2024,CDX1,3.7215305203351713e-8,0.2555207399193417,0.9999999999237472,496,FALSE,FALSE
2024,OAZ1,3.715784483007337e-8,0.25625534644556647,0.9999999999237472,497,FALSE,FALSE
2024,MRPL4,3.7103241348397336e-8,0.25695478692430934,0.9999999999237472,498,FALSE,FALSE
2024,REEP5,3.70618846322619e-8,0.2574854248048444,0.9999999999237472,499,FALSE,FALSE
2024,CA4,3.7057618842056983e-8,0.2575402013349362,0.9999999999237472,500,FALSE,FALSE
2024,MRPL39,3.701409822950901e-8,0.25809950658784026,0.9999999999237472,501,FALSE,FALSE
2024,UQCRFS1,3.665972132527172e-8,0.26268513645628805,0.9999999999237472,502,FALSE,FALSE
2024,PITX1,3.6611892816921544e-8,0.2633083185216587,0.9999999999237472,503,FALSE,FALSE
2024,PPA2,3.661106287108425e-8,0.2633191413079052,0.9999999999237472,504,FALSE,FALSE
2024,CCND2,3.640757376772654e-8,0.2659819800159929,0.9999999999237472,505,FALSE,FALSE
2024,S100A10,3.6369623925027234e-08,0.2664806317815676,0.9999999999237472,506,FALSE,FALSE
2024,HMGN2,3.625594305986768e-8,0.26797821884812334,0.9999999999237472,507,FALSE,FALSE
2024,MRPL3,3.6238105697795126e-8,0.26821372512636704,0.9999999999237472,508,FALSE,FALSE
2024,PLS1,3.623240801947508e-8,0.26828898139491625,0.9999999999237472,509,FALSE,FALSE
2024,C11orf83,3.622588496128763e-8,0.268375157281811,0.9999999999237472,510,FALSE,FALSE
2024,RCAN1,3.616930792430059e-8,0.26912339210123737,0.9999999999237472,511,FALSE,FALSE
2024,GPRC5A,3.6159969806303395e-8,0.26924702683230195,0.9999999999237472,512,FALSE,FALSE
2024,HIST1H1C,3.605694411756099e-8,0.2706136531098416,0.9999999999237472,513,FALSE,FALSE
2024,CDT1,3.5977003787455604e-8,0.27167732494383234,0.9999999999237472,514,FALSE,FALSE
2024,SNHG5,3.594015858808641e-8,0.27216854326127776,0.9999999999237472,515,FALSE,FALSE
2024,FABP1,3.5840099950164235e-8,0.2735055857170246,0.9999999999237472,516,FALSE,FALSE
2024,KIAA0101,3.583105144442327e-8,0.27362671819623685,0.9999999999237472,517,FALSE,FALSE
2024,NGFRAP1,3.5764332326283075e-8,0.2745210200687555,0.9999999999237472,518,FALSE,FALSE
2024,NOS2,3.5663116367120415e-8,0.2758815247019892,0.9999999999237472,519,FALSE,FALSE
2024,C11orf86,3.563594833773313e-8,0.2762474881565362,0.9999999999237472,520,FALSE,FALSE
2024,HLA-E,3.558287332561462e-8,0.2769633829851546,0.9999999999237472,521,FALSE,FALSE
2024,PFDN6,3.5440287246562973e-8,0.27889289142621976,0.9999999999237472,522,FALSE,FALSE
2024,SRGN,3.539762502641643e-8,0.27947197960524245,0.9999999999237472,523,FALSE,FALSE
2024,HLA-DPB1,3.5337452950544634e-8,0.28029013164853633,0.9999999999237472,524,FALSE,FALSE
2024,CKS1B,3.5301577268083024e-8,0.280778702220942,0.9999999999237472,525,FALSE,FALSE
2024,BAX,3.5256016400946e-8,0.28140000288909717,0.9999999999237472,526,FALSE,FALSE
2024,SEC61A1,3.518988583642194e-8,0.2823034654686437,0.9999999999237472,527,FALSE,FALSE
2024,PUF60,3.518246237322326e-8,0.2824050059876844,0.9999999999237472,528,FALSE,FALSE
2024,RNF213,3.5160004772466466e-8,0.2827123390305396,0.9999999999237472,529,FALSE,FALSE
2024,DDOST,3.5116095906362856e-8,0.28331388809165625,0.9999999999237472,530,FALSE,FALSE
2024,KRT20,3.5063031808173154e-08,0.284042019641694,0.9999999999237472,531,FALSE,FALSE
2024,LAMTOR1,3.5054264284013015e-8,0.2841624471303185,0.9999999999237472,532,FALSE,FALSE
2024,ATP5A1,3.5051832150185825e-8,0.2841958601488101,0.9999999999237472,533,FALSE,FALSE
2024,SLCO2A1,3.5029678192650676e-8,0.2845003369630877,0.9999999999237472,534,FALSE,FALSE
2024,ECH1,3.4929621109647843e-8,0.28587823813085134,0.9999999999237472,535,FALSE,FALSE
